cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c01.Tn.MAL,GFY,0.999297634331155,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,SLC17A7,0.9994248869599169,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,PIH1D1,0.8292036906081951,0.2137638,0.19372611,Kept,None,Kept,False,False,False,2428
CD8.c01.Tn.MAL,ALDH16A1,0.9373758878406017,0.074633814,0.07197996,Kept,None,Kept,False,False,False,5697
CD8.c01.Tn.MAL,FLT3LG,0.8005102111430482,0.60360795,0.47225606,Kept,None,Kept,False,False,False,747
CD8.c01.Tn.MAL,RPL13A,0.13646360737766317,2.996627,1.3854507,Filtered,Module_Ribo_Artifact,Tech Noise (Mito/Ribo),False,False,False,87
CD8.c01.Tn.MAL,RPS11,0.2294175465711445,1.9887928,1.0948696,Filtered,Module_Ribo_Artifact,Tech Noise (Mito/Ribo),False,False,False,162
CD8.c01.Tn.MAL,FCGRT,0.9560273584046836,0.06976087,0.06743513,Kept,None,Kept,False,False,False,5921
CD8.c01.Tn.MAL,RCN3,0.9990188910986152,0.003318477,0.0033129829,Kept,None,Kept,False,False,False,12825
CD8.c01.Tn.MAL,NOSIP,0.7343382814732914,0.71184546,0.537572,Kept,None,Kept,False,False,False,600
CD8.c01.Tn.MAL,PRRG2,0.9968508023447629,0.0038252438,0.0038179462,Kept,None,Kept,False,False,False,12366
CD8.c01.Tn.MAL,PRR12,0.9775104712763294,0.030647008,0.030186769,Kept,None,Kept,False,False,False,8302
CD8.c01.Tn.MAL,CTB-33G10.11,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,RRAS,0.9866781052815855,0.018750925,0.018577293,Kept,None,Kept,False,False,False,9404
CD8.c01.Tn.MAL,SCAF1,0.9451568154503632,0.057903912,0.05628951,Kept,None,Kept,False,False,False,6511
CD8.c01.Tn.MAL,IRF3,0.8486167700359996,0.19907528,0.18155067,Kept,None,Kept,False,False,False,2629
CD8.c01.Tn.MAL,BCL2L12,0.9314158625036885,0.08182191,0.07864658,Kept,None,Kept,False,False,False,5383
CD8.c01.Tn.MAL,PRMT1,0.7641145507996349,0.3429053,0.29483542,Kept,None,Kept,False,False,False,1499
CD8.c01.Tn.MAL,ADM5,0.9991309266369611,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CPT1C,0.9994069570229402,0.0048362967,0.0048246393,Kept,None,Kept,False,False,False,11741
CD8.c01.Tn.MAL,TSKS,0.998665779583835,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,AP2A1,0.8911028385051502,0.0969941,0.09257381,Kept,None,Kept,False,False,False,4830
CD8.c01.Tn.MAL,FUZ,0.9838681123173737,0.00841181,0.008376627,Kept,None,Kept,False,False,False,10913
CD8.c01.Tn.MAL,AC006942.4,0.9978286076885592,0.0053309193,0.0053167604,Kept,None,Kept,False,False,False,11636
CD8.c01.Tn.MAL,MED25,0.9372778847066552,0.072626136,0.07010997,Kept,None,Kept,False,False,False,5788
CD8.c01.Tn.MAL,PTOV1-AS1,0.9993056556302479,0.0036373364,0.0036307373,Kept,None,Kept,False,False,False,12505
CD8.c01.Tn.MAL,PTOV1,0.8384503834305412,0.16566084,0.15328817,Kept,None,Kept,False,False,False,3115
CD8.c01.Tn.MAL,AC018766.6,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
