cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c16.MAIT.SLC4A10,ADAM19,0.9111207872743524,0.26400477,0.23428507,Kept,None,Kept,False,False,False,2309
CD8.c16.MAIT.SLC4A10,NIPAL4,0.9930828716625766,0.0024516012,0.002448601,Kept,None,Kept,False,False,False,13236
CD8.c16.MAIT.SLC4A10,AC106801.1,0.9991067403180093,0.003972716,0.0039648456,Kept,None,Kept,False,False,False,12601
CD8.c16.MAIT.SLC4A10,SOX30,0.9987571106080281,0.008988333,0.008948178,Kept,None,Kept,False,False,False,11018
CD8.c16.MAIT.SLC4A10,C5orf52,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,THG1L,0.9387567518995202,0.09031001,0.086462066,Kept,None,Kept,False,False,False,5634
CD8.c16.MAIT.SLC4A10,LSM11,0.9943201238356846,0.009175658,0.009133818,Kept,None,Kept,False,False,False,10977
CD8.c16.MAIT.SLC4A10,CLINT1,0.8254658291314405,0.37115228,0.31565148,Kept,None,Kept,False,False,False,1590
CD8.c16.MAIT.SLC4A10,RP11-524N5.1,0.9993936311313949,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,EBF1,0.9995102513384013,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-175K6.1,0.9991335416872801,0.0040405155,0.0040323744,Kept,None,Kept,False,False,False,12540
CD8.c16.MAIT.SLC4A10,RNF145,0.8493802903753307,0.19342117,0.17682412,Kept,None,Kept,False,False,False,3159
CD8.c16.MAIT.SLC4A10,CTB-11I22.1,0.9994171633597797,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CTB-11I22.2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,UBLCP1,0.8535947334846083,0.19889982,0.18140432,Kept,None,Kept,False,False,False,3077
CD8.c16.MAIT.SLC4A10,AC008697.1,0.9993521778782689,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,IL12B,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,ADRA1B,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,TTC1,0.8752454003892796,0.15230869,0.14176749,Kept,None,Kept,False,False,False,3914
CD8.c16.MAIT.SLC4A10,PWWP2A,0.9281450482368042,0.092694595,0.088646755,Kept,None,Kept,False,False,False,5536
CD8.c16.MAIT.SLC4A10,FABP6,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CCNJL,0.9989541375570173,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,C1QTNF2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,ZBED8,0.9990154072452735,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,SLU7,0.8273235331433262,0.2400827,0.21517807,Kept,None,Kept,False,False,False,2554
CD8.c16.MAIT.SLC4A10,PTTG1,0.7519451321147909,0.19980547,0.18215944,Filtered,Module_CellCycle_State,State Noise (Cell Cycle),False,False,False,3061
CD8.c16.MAIT.SLC4A10,MIR3142HG,0.984175131532895,0.0072894176,0.0072629782,Kept,None,Kept,False,False,False,11463
CD8.c16.MAIT.SLC4A10,ATP10B,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CTC-348L5.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,GABRB2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-541P9.3,0.9987023284538772,0.0042277854,0.0042188736,Kept,None,Kept,False,False,False,12365
CD8.c16.MAIT.SLC4A10,CCNG1,0.812041699244378,0.24535266,0.21941875,Kept,None,Kept,False,False,False,2485
CD8.c16.MAIT.SLC4A10,NUDCD2,0.8555810080004992,0.21822883,0.19739802,Kept,None,Kept,False,False,False,2809
CD8.c16.MAIT.SLC4A10,HMMR,0.977148192627302,0.006436375,0.00641575,Filtered,Module_CellCycle_State,State Noise (Cell Cycle),False,False,False,11612
CD8.c16.MAIT.SLC4A10,MAT2B,0.6507573629949736,0.6062873,0.47392547,Kept,None,Kept,False,False,False,858
CD8.c16.MAIT.SLC4A10,CTB-7E3.1,0.9993189416267629,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,TENM2,0.9994256515460772,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CTB-78F1.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CTB-178M22.2,0.9992978740356155,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,WWC1,0.9993085987438818,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RARS,0.9283026990555968,0.09009995,0.08626939,Kept,None,Kept,False,False,False,5639
CD8.c16.MAIT.SLC4A10,FBLL1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,PANK3,0.9566245177984616,0.05043838,0.049207583,Kept,None,Kept,False,False,False,7448
CD8.c16.MAIT.SLC4A10,SLIT3,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,SPDL1,0.9801950627051131,0.018645508,0.018473811,Kept,None,Kept,False,False,False,9735
CD8.c16.MAIT.SLC4A10,DOCK2,0.8260034256633944,0.28015187,0.24697873,Kept,None,Kept,False,False,False,2157
CD8.c16.MAIT.SLC4A10,CTB-37A13.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,FAM196B,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,FOXI1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,LINC01187,0.9994796442784607,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Other Noise,False,False,False,13327
CD8.c16.MAIT.SLC4A10,LCP2,0.5697733116586726,0.82448137,0.60129577,Kept,None,Kept,False,False,False,569
CD8.c16.MAIT.SLC4A10,CTB-114C7.4,0.9986761382682876,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,LINC01366,0.9974453994099789,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Other Noise,False,False,False,13327
CD8.c16.MAIT.SLC4A10,KCNIP1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,KCNMB1,0.9990300060064246,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,GABRP,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RANBP17,0.999223997324612,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,TLX3,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,NPM1,0.20501212337858915,2.17362,1.1548729,Kept,None,Kept,False,False,False,135
CD8.c16.MAIT.SLC4A10,FGF18,0.9993253761465433,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,FBXW11,0.8759256067923948,0.1685414,0.15575631,Kept,None,Kept,False,False,False,3596
CD8.c16.MAIT.SLC4A10,STK10,0.744677063222777,0.44462815,0.36785194,Kept,None,Kept,False,False,False,1299
CD8.c16.MAIT.SLC4A10,UBTD2,0.9927229540667944,0.015485907,0.015367224,Kept,None,Kept,False,False,False,10075
CD8.c16.MAIT.SLC4A10,SH3PXD2B,0.9993242075134537,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,NEURL1B,0.9983155929557752,0.0041109608,0.0041025337,Kept,None,Kept,False,False,False,12504
CD8.c16.MAIT.SLC4A10,CTB-79E8.2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-779O18.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RP11-779O18.3,0.9992528037741888,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,DUSP1,0.3460928101220548,2.5658932,1.2714145,Kept,None,Kept,False,False,False,106
CD8.c16.MAIT.SLC4A10,ERGIC1,0.9325333981788042,0.11985757,0.11320151,Kept,None,Kept,False,False,False,4703
CD8.c16.MAIT.SLC4A10,CTC-308K20.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CTC-308K20.2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,RPL26L1,0.923140985608474,0.091148384,0.087230705,Filtered,Module_Ribo_Artifact,Tech Noise (Mito/Ribo),False,False,False,5605
CD8.c16.MAIT.SLC4A10,ATP6V0E1,0.43925898932726365,1.0202781,0.70323515,Kept,None,Kept,False,False,False,413
CD8.c16.MAIT.SLC4A10,CREBRF,0.8730751473931878,0.15596308,0.14493383,Kept,None,Kept,False,False,False,3848
