gene,mean,gini,Status,Reason,Category,local_mean,log_local_mean
GPR183,0.4813262,0.777698067729798,Kept,None,Kept,0.37827617,0.32083356
RP11-214F16.8,0.0028773448,0.9978134367207174,Kept,None,Kept,0.0,0.0
LINC00449,0.0011955787,0.9989854743366466,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
TM9SF2,0.3177853,0.7907773176989593,Kept,None,Kept,0.22697376,0.20455077
LINC01039,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
CLYBL,0.01927904,0.98702148932616,Kept,None,Kept,0.01685941,0.016718868
ZIC2,0.0,0.0,Kept,None,Kept,0.0,0.0
RP11-12G12.7,0.008206109,0.9944449274299385,Kept,None,Kept,0.01760238,0.017449252
PCCA,0.039846964,0.9713605574498828,Kept,None,Kept,0.039628927,0.03886385
GGACT,0.051671408,0.9634902476648288,Kept,None,Kept,0.046182882,0.04514819
RP11-151A6.6,0.0,0.0,Kept,None,Kept,0.0,0.0
TMTC4,0.02015747,0.9854303118114556,Kept,None,Kept,0.027420975,0.027051754
ITGBL1,0.00051543437,0.999362479719618,Kept,None,Kept,0.0,0.0
FGF14,0.0,0.0,Kept,None,Kept,0.0,0.0
FGF14-AS2,0.0018485462,0.9986099625952458,Kept,None,Kept,0.0,0.0
RP11-29B2.6,0.0,0.0,Kept,None,Kept,0.0,0.0
TPP2,0.2003935,0.8631552959245081,Kept,None,Kept,0.15798025,0.14667732
METTL21C,0.0005560867,0.9993772513722105,Kept,None,Kept,0.0,0.0
CCDC168,0.0010088712,0.9990139750197319,Kept,None,Kept,0.0,0.0
LINC00283,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
TEX30,0.105801634,0.9229159758512631,Kept,None,Kept,0.054599088,0.053160682
KDELC1,0.01737131,0.9862792918740082,Kept,None,Kept,0.013763812,0.013669952
BIVM,0.0268003,0.9812774332352945,Kept,None,Kept,0.023992518,0.02370922
ERCC5,0.22356509,0.8538645458951648,Kept,None,Kept,0.20404013,0.18568267
RP11-255P5.2,0.0,0.0,Kept,None,Kept,0.0,0.0
RP11-255P5.3,0.0,0.0,Kept,None,Kept,0.0,0.0
EFNB2,0.0062447507,0.9953426714060112,Kept,None,Kept,0.0,0.0
ARGLU1,0.6796306,0.6031903000276989,Kept,None,Kept,0.54447526,0.43468422
LINC00551,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
LIG4,0.030981386,0.9794542359037176,Kept,None,Kept,0.03138448,0.030902054
ABHD13,0.14173625,0.9018734532866486,Kept,None,Kept,0.08321566,0.07993408
TNFSF13B,0.06217584,0.9645919048838125,Kept,None,Kept,0.010542931,0.010487742
MYO16,0.00034334086,0.9994849802273371,Kept,None,Kept,0.0,0.0
RP11-54H7.4,0.0,0.0,Kept,None,Kept,0.0,0.0
IRS2,0.066449486,0.9573054114455914,Kept,None,Kept,0.01970453,0.019512909
RP11-403A3.3,0.0034949377,0.9976808698833357,Kept,None,Kept,0.0,0.0
RP11-403A3.2,0.0,0.0,Kept,None,Kept,0.0,0.0
